"InvID","PlotID","Invdate","Species","Pcover","Aveht"
3,"2000-00003","2003-08-25 00:00:00","RIRO",0,0.5
3,"2000-00003","2003-08-25 00:00:00","PTAQ",0,1
3,"2000-00003","2003-08-25 00:00:00","CHUM",0,0
3,"2000-00003","2003-08-25 00:00:00","ROGY",0,2
3,"2000-00003","2003-08-25 00:00:00","SMRA",0,0.5
3,"2000-00003","2003-08-25 00:00:00","IRHA",0,0
3,"2000-00003","2003-08-25 00:00:00","CEIN",0,3
3,"2000-00003","2003-08-25 00:00:00","PYPI",0,0
3,"2000-00003","2003-08-25 00:00:00","RHOC",0,1
3,"2000-00003","2003-08-25 00:00:00","SYAC",0,0.5
3,"2000-00003","2003-08-25 00:00:00","CONU",0,4
4,"2000-00004","2003-08-26 00:00:00","SYAC",0,0
4,"2000-00004","2003-08-26 00:00:00","ROGY",0,1.5
4,"2000-00004","2003-08-26 00:00:00","FRA-",0,0
4,"2000-00004","2003-08-26 00:00:00","RUPA",0,5
4,"2000-00004","2003-08-26 00:00:00","ADBI",0,0.5
4,"2000-00004","2003-08-26 00:00:00","RINE",0,3
4,"2000-00004","2003-08-26 00:00:00","CEIN",0,0
4,"2000-00004","2003-08-26 00:00:00","VIAM",0,0.5
4,"2000-00004","2003-08-26 00:00:00","CHUM",0,0
4,"2000-00004","2003-08-26 00:00:00","PYPI",0,0
4,"2000-00004","2003-08-26 00:00:00","RUSHES",0,0
4,"2000-00004","2003-08-26 00:00:00","VILO",0,0
4,"2000-00004","2003-08-26 00:00:00","SMST",0,0
4,"2000-00004","2003-08-26 00:00:00","PTAQ",0,0.5
5,"2000-00005","2003-08-26 00:00:00","RUPA",5,0.5
5,"2000-00005","2003-08-26 00:00:00","CEIN",5,3
5,"2000-00005","2003-08-26 00:00:00","SYAC",0,0
5,"2000-00005","2003-08-26 00:00:00","ARPR",2,0
5,"2000-00005","2003-08-26 00:00:00","CHUM",0,0
5,"2000-00005","2003-08-26 00:00:00","ROGY",0,1
5,"2000-00005","2003-08-26 00:00:00","IRHA",0,0
5,"2000-00005","2003-08-26 00:00:00","VILO",0,0
49,"2000-00002","2011-09-13 00:00:00","SYMO",10,1
49,"2000-00002","2011-09-13 00:00:00","RIRO",0,1
49,"2000-00002","2011-09-13 00:00:00","RUPA",0,1
49,"2000-00002","2011-09-13 00:00:00","ROGY",0,2
49,"2000-00002","2011-09-13 00:00:00","POAZ",0,0.5
49,"2000-00002","2011-09-13 00:00:00","CHUM",0,0.5
50,"2000-00003","2011-09-13 00:00:00","RUPA",10,1
50,"2000-00003","2011-09-13 00:00:00","RINE",5,3
50,"2000-00003","2011-09-13 00:00:00","ROGY",15,2
50,"2000-00003","2011-09-13 00:00:00","PIPO",0,0
50,"2000-00003","2011-09-13 00:00:00","SYMO",0,0
50,"2000-00003","2011-09-13 00:00:00","PTAQ",0,2
50,"2000-00003","2011-09-13 00:00:00","POAZ",5,1
51,"2000-00004","2011-09-13 00:00:00","RIRO",5,1
6,"2000-00006","2003-08-26 00:00:00","SYAC",0,0.5
6,"2000-00006","2003-08-26 00:00:00","PYPI",0,0
6,"2000-00006","2003-08-26 00:00:00","VILO",0,0
6,"2000-00006","2003-08-26 00:00:00","SMRA",0,0.5
6,"2000-00006","2003-08-26 00:00:00","PTAQ",0,1
6,"2000-00006","2003-08-26 00:00:00","IRHA",0,0
6,"2000-00006","2003-08-26 00:00:00","CONU",0,1
6,"2000-00006","2003-08-26 00:00:00","ARPR",5,0
6,"2000-00006","2003-08-26 00:00:00","CEIN",0,0.5
6,"2000-00006","2003-08-26 00:00:00","CHUM",0,0
6,"2000-00006","2003-08-26 00:00:00","RIRO",0,0
6,"2000-00006","2003-08-26 00:00:00","ROGY",0,0.5
6,"2000-00006","2003-08-26 00:00:00","UFO-1",0,0
7,"2000-00007","2003-08-26 00:00:00","SYAC",0,0
7,"2000-00007","2003-08-26 00:00:00","ADBI",0,0
7,"2000-00007","2003-08-26 00:00:00","PYPI",0,0
7,"2000-00007","2003-08-26 00:00:00","VILO",0,0
7,"2000-00007","2003-08-26 00:00:00","ROGY",0,1.5
7,"2000-00007","2003-08-26 00:00:00","PTAQ",0,0.5
7,"2000-00007","2003-08-26 00:00:00","SMST",0,0.5
7,"2000-00007","2003-08-26 00:00:00","GAL-",0,0.5
7,"2000-00007","2003-08-26 00:00:00","DIHO",0,0.5
7,"2000-00007","2003-08-26 00:00:00","CHUM",2,0
7,"2000-00007","2003-08-26 00:00:00","IRHA",0,0
7,"2000-00007","2003-08-26 00:00:00","RUPA",0,0.5
7,"2000-00007","2003-08-26 00:00:00","SAME",0,0
8,"2000-00008","2003-08-26 00:00:00","CHUM",0,0
8,"2000-00008","2003-08-26 00:00:00","SYMO",2,0.5
8,"2000-00008","2003-08-26 00:00:00","PYPI",0,0
8,"2000-00008","2003-08-26 00:00:00","ARNE",0,0
8,"2000-00008","2003-08-26 00:00:00","IRHA",0,0.5
8,"2000-00008","2003-08-26 00:00:00","ROGY",2,1
8,"2000-00008","2003-08-26 00:00:00","GOOB",0,0
8,"2000-00008","2003-08-26 00:00:00","RIRO",0,0.5
8,"2000-00008","2003-08-26 00:00:00","SMST",0,1
8,"2000-00008","2003-08-26 00:00:00","AMAR",0,0.5
9,"2000-00009","2003-08-26 00:00:00","LIBO",0,0
9,"2000-00009","2003-08-26 00:00:00","CHUM",0,0
9,"2000-00009","2003-08-26 00:00:00","ARNE",15,0
9,"2000-00009","2003-08-26 00:00:00","ROGY",0,1
9,"2000-00009","2003-08-26 00:00:00","PYPI",0,0
9,"2000-00009","2003-08-26 00:00:00","RIRO",2,0
9,"2000-00009","2003-08-26 00:00:00","ARVI",0,6
9,"2000-00009","2003-08-26 00:00:00","SYMO",2,1
9,"2000-00009","2003-08-26 00:00:00","SMST",0,0.5
9,"2000-00009","2003-08-26 00:00:00","FRA-",0,0
10,"2000-00010","2003-08-26 00:00:00","ROGY",5,1
10,"2000-00010","2003-08-26 00:00:00","SYMO",2,0.5
10,"2000-00010","2003-08-26 00:00:00","ADBI",5,0.5
10,"2000-00010","2003-08-26 00:00:00","PYPI",0,0
10,"2000-00010","2003-08-26 00:00:00","CHUM",2,0
10,"2000-00010","2003-08-26 00:00:00","POAZ",0,0
10,"2000-00010","2003-08-26 00:00:00","GOOB",0,0
10,"2000-00010","2003-08-26 00:00:00","VILO",0,0
11,"2000-00011","2003-08-26 00:00:00","VILO",0,0
11,"2000-00011","2003-08-26 00:00:00","IRHA",0,0
11,"2000-00011","2003-08-26 00:00:00","PYPI",0,0
11,"2000-00011","2003-08-26 00:00:00","SMST",0,0
11,"2000-00011","2003-08-26 00:00:00","ROGY",2,3
11,"2000-00011","2003-08-26 00:00:00","ARNE",15,0
11,"2000-00011","2003-08-26 00:00:00","CEIN",0,3
11,"2000-00011","2003-08-26 00:00:00","FRA-",0,0
11,"2000-00011","2003-08-26 00:00:00","SYMO",2,2
11,"2000-00011","2003-08-26 00:00:00","CACH",0,4
12,"2000-00012","2003-08-27 00:00:00","GAL-",0,0.5
51,"2000-00004","2011-09-13 00:00:00","RIB-",0,1
51,"2000-00004","2011-09-13 00:00:00","SYM-",5,0
51,"2000-00004","2011-09-13 00:00:00","APAN",0,0
51,"2000-00004","2011-09-13 00:00:00","SMRA",0,0
51,"2000-00004","2011-09-13 00:00:00","VILO",0,0
51,"2000-00004","2011-09-13 00:00:00","ADBI",0,0
51,"2000-00004","2011-09-13 00:00:00","CONU",5,2
51,"2000-00004","2011-09-13 00:00:00","PYPI",0,0
51,"2000-00004","2011-09-13 00:00:00","POAZ",0,0
52,"2000-00005","2011-09-13 00:00:00","TRLA",0,0
52,"2000-00005","2011-09-13 00:00:00","RUPA",5,1
52,"2000-00005","2011-09-13 00:00:00","ROGY",5,1
52,"2000-00005","2011-09-13 00:00:00","SYMO",0,0
52,"2000-00005","2011-09-13 00:00:00","POAZ",0,0
12,"2000-00012","2003-08-27 00:00:00","GOOB",0,0
12,"2000-00012","2003-08-27 00:00:00","CHUM",0,0
12,"2000-00012","2003-08-27 00:00:00","DIHO",0,0.5
12,"2000-00012","2003-08-27 00:00:00","IRHA",0,0.5
12,"2000-00012","2003-08-27 00:00:00","AME-",0,2
12,"2000-00012","2003-08-27 00:00:00","ADBI",0,0
12,"2000-00012","2003-08-27 00:00:00","SYMO",2,1
12,"2000-00012","2003-08-27 00:00:00","APO-",0,0.5
12,"2000-00012","2003-08-27 00:00:00","SMST",0,1
12,"2000-00012","2003-08-27 00:00:00","PYPI",0,0
12,"2000-00012","2003-08-27 00:00:00","RUPA",2,1
12,"2000-00012","2003-08-27 00:00:00","ROGY",2,2
12,"2000-00012","2003-08-27 00:00:00","PTAQ",0,1
13,"2000-00013","2003-08-27 00:00:00","SYMO",0,0
13,"2000-00013","2003-08-27 00:00:00","PTAQ",5,0.5
13,"2000-00013","2003-08-27 00:00:00"," ADBI",0,0
13,"2000-00013","2003-08-27 00:00:00","RIRO",0,1
13,"2000-00013","2003-08-27 00:00:00","POAZ",0,0
13,"2000-00013","2003-08-27 00:00:00","CEIN",0,0
13,"2000-00013","2003-08-27 00:00:00","ROGY",0,1
13,"2000-00013","2003-08-27 00:00:00","IRHA",0,0
13,"2000-00013","2003-08-27 00:00:00","PYPI",0,0
13,"2000-00013","2003-08-27 00:00:00","LUP-",0,0.5
13,"2000-00013","2003-08-27 00:00:00","CHUM",0,0
14,"2000-00014","2003-08-27 00:00:00","SYMO",5,1
14,"2000-00014","2003-08-27 00:00:00","CHUM",0,0
14,"2000-00014","2003-08-27 00:00:00","RIRO",0,1
14,"2000-00014","2003-08-27 00:00:00","PYPI",0,0
14,"2000-00014","2003-08-27 00:00:00","SMRA",0,1
14,"2000-00014","2003-08-27 00:00:00","UFO1",0,0.5
14,"2000-00014","2003-08-27 00:00:00","ROGY",0,1
14,"2000-00014","2003-08-27 00:00:00","CEIN",0,4
15,"2000-00015","2003-08-27 00:00:00","CHUM",0,0
15,"2000-00015","2003-08-27 00:00:00","DIHO",0,0.5
15,"2000-00015","2003-08-27 00:00:00","SMST",0,0.5
15,"2000-00015","2003-08-27 00:00:00","RIRO",0,2
15,"2000-00015","2003-08-27 00:00:00","AME-",0,0.5
15,"2000-00015","2003-08-27 00:00:00","SYMO",5,1
15,"2000-00015","2003-08-27 00:00:00","RUPA",0,1
15,"2000-00015","2003-08-27 00:00:00","APO-",0,0.5
15,"2000-00015","2003-08-27 00:00:00","ROGY",2,2
16,"2000-00016","2003-08-27 00:00:00","APO-",2,1
16,"2000-00016","2003-08-27 00:00:00","RIRO",0,1
16,"2000-00016","2003-08-27 00:00:00","PTAQ",2,1
16,"2000-00016","2003-08-27 00:00:00","ADBI",2,0.5
16,"2000-00016","2003-08-27 00:00:00","SYMO",5,1
16,"2000-00016","2003-08-27 00:00:00","ROGY",2,1
16,"2000-00016","2003-08-27 00:00:00","CHUM",0,0
16,"2000-00016","2003-08-27 00:00:00","VILO",0,0
16,"2000-00016","2003-08-27 00:00:00","PYPI",0,0
16,"2000-00016","2003-08-27 00:00:00","ANQU",0,0
17,"2000-00017","2003-08-28 00:00:00","VILO",0,0
17,"2000-00017","2003-08-28 00:00:00","SYMO",2,0.5
17,"2000-00017","2003-08-28 00:00:00","PYPI",0,0
17,"2000-00017","2003-08-28 00:00:00","IRHA",0,0.5
17,"2000-00017","2003-08-28 00:00:00","RIRO",0,0
17,"2000-00017","2003-08-28 00:00:00","CHUM",2,0.5
17,"2000-00017","2003-08-28 00:00:00","SMST",0,0
17,"2000-00017","2003-08-28 00:00:00","ROPI",0,1
18,"2000-00018","2003-08-27 00:00:00","ROGY",0,0.5
18,"2000-00018","2003-08-27 00:00:00","SYMO",0,0.5
18,"2000-00018","2003-08-27 00:00:00","SMST",0,0.5
18,"2000-00018","2003-08-27 00:00:00","PYPI",0,0
52,"2000-00005","2011-09-13 00:00:00","CEIN",5,2
53,"2000-00006","2011-09-13 00:00:00","SYMO",5,0.5
53,"2000-00006","2011-09-13 00:00:00","PIPO",0,0
53,"2000-00006","2011-09-13 00:00:00","SMRA",0,0.5
53,"2000-00006","2011-09-13 00:00:00","ROGY",0,2
53,"2000-00006","2011-09-13 00:00:00","POAZ",0,1
53,"2000-00006","2011-09-13 00:00:00","CHUM",0,0.5
53,"2000-00006","2011-09-13 00:00:00","CHSE",0,2
54,"2000-00007","2011-08-22 00:00:00","SMRA",0,0.5
54,"2000-00007","2011-08-22 00:00:00","ROGY",0,0.5
54,"2000-00007","2011-08-22 00:00:00","ADBI",5,0
54,"2000-00007","2011-08-22 00:00:00","SYMO",5,0
54,"2000-00007","2011-08-22 00:00:00","PTAQ",0,1
54,"2000-00007","2011-08-22 00:00:00","PYPI",0,0
55,"2000-00009","2011-09-13 00:00:00","SYMO",0,1
55,"2000-00009","2011-09-13 00:00:00","ROGY",0,1
19,"2000-00019","2003-10-14 00:00:00","CHUM",0,0
19,"2000-00019","2003-10-14 00:00:00","SYAC",0,0
19,"2000-00019","2003-10-14 00:00:00","GOOB",0,0
19,"2000-00019","2003-10-14 00:00:00","ROGY",0,0.5
19,"2000-00019","2003-10-14 00:00:00","PYPI",0,0
19,"2000-00019","2003-10-14 00:00:00","SMST",0,0
19,"2000-00019","2003-10-14 00:00:00","KEGA",0,0.5
19,"2000-00019","2003-10-14 00:00:00","IRHA",0,0
20,"2000-00020","2003-08-27 00:00:00","ROGY",0,1
20,"2000-00020","2003-08-27 00:00:00","ADBI",0,0
20,"2000-00020","2003-08-27 00:00:00","PYPI",0,0
20,"2000-00020","2003-08-27 00:00:00","SMST",0,0
20,"2000-00020","2003-08-27 00:00:00","ACMA",0,0
20,"2000-00020","2003-08-27 00:00:00","DIHO",0,0.5
20,"2000-00020","2003-08-27 00:00:00","GOOB",0,0
20,"2000-00020","2003-08-27 00:00:00","CHUM",0,0
20,"2000-00020","2003-08-27 00:00:00","GAL-",0,0
20,"2000-00020","2003-08-27 00:00:00","POAZ",0,0
20,"2000-00020","2003-08-27 00:00:00","SYAC",0,0.5
20,"2000-00020","2003-08-27 00:00:00","RUPA",2,0.5
20,"2000-00020","2003-08-27 00:00:00","CEIN",0,0.5
20,"2000-00020","2003-08-27 00:00:00","VILO",0,0
21,"2000-00021","2003-08-27 00:00:00","SMST",0,0.5
21,"2000-00021","2003-08-27 00:00:00","RIB-",0,1
21,"2000-00021","2003-08-27 00:00:00","PTAQ",0,0.5
21,"2000-00021","2003-08-27 00:00:00","WYME",0,0
21,"2000-00021","2003-08-27 00:00:00","VILO",0,0
21,"2000-00021","2003-08-27 00:00:00","KEGA",0,0.5
21,"2000-00021","2003-08-27 00:00:00","SYAC",0,0
21,"2000-00021","2003-08-27 00:00:00","RIRO",0,0.5
21,"2000-00021","2003-08-27 00:00:00","COL-",0,0
21,"2000-00021","2003-08-27 00:00:00","ROGY",0,0.5
21,"2000-00021","2003-08-27 00:00:00","PYPI",0,0
21,"2000-00021","2003-08-27 00:00:00","POAZ",0,0
21,"2000-00021","2003-08-27 00:00:00","RUPA",0,0.5
21,"2000-00021","2003-08-27 00:00:00","DIHO",0,0.5
22,"2000-00022","2003-08-28 00:00:00","SMST",0,0.5
22,"2000-00022","2003-08-28 00:00:00","ROGY",0,0.5
22,"2000-00022","2003-08-28 00:00:00","PYPI",0,0
22,"2000-00022","2003-08-28 00:00:00","GOOB",0,0
22,"2000-00022","2003-08-28 00:00:00","VILO",0,0
22,"2000-00022","2003-08-28 00:00:00","SYAC",0,0
22,"2000-00022","2003-08-28 00:00:00","DIHO",0,0.5
22,"2000-00022","2003-08-28 00:00:00","SPDO",0,0.5
22,"2000-00022","2003-08-28 00:00:00","CHUM",0,0
22,"2000-00022","2003-08-28 00:00:00","IRHA",0,0
23,"2000-00023","2003-10-14 00:00:00","GOOB",0,0
23,"2000-00023","2003-10-14 00:00:00","SYAC",0,0.5
23,"2000-00023","2003-10-14 00:00:00","APO-",0,0
23,"2000-00023","2003-10-14 00:00:00","DIHO",0,0.5
23,"2000-00023","2003-10-14 00:00:00","POAZ",0,0
23,"2000-00023","2003-10-14 00:00:00","KEGA",0,0.5
23,"2000-00023","2003-10-14 00:00:00","RUPA",0,0.5
23,"2000-00023","2003-10-14 00:00:00","PYPI",0,0
23,"2000-00023","2003-10-14 00:00:00","AMPA",0,4
23,"2000-00023","2003-10-14 00:00:00","WYME",0,0
23,"2000-00023","2003-10-14 00:00:00","ANQU",0,0
23,"2000-00023","2003-10-14 00:00:00","ROGY",0,0.5
23,"2000-00023","2003-10-14 00:00:00","CHUM",0,0
23,"2000-00023","2003-10-14 00:00:00","POAZ",0,0
23,"2000-00023","2003-10-14 00:00:00","PTAQ",0,0.5
23,"2000-00023","2003-10-14 00:00:00","SMST",0,0.5
24,"2000-00024","2003-10-14 00:00:00","KEGA",0,0.5
55,"2000-00009","2011-09-13 00:00:00","APO-",0,0
55,"2000-00009","2011-09-13 00:00:00","POAZ",0,0.5
56,"2000-00010","2011-08-22 00:00:00","ROGY",0,0
56,"2000-00010","2011-08-22 00:00:00","SYMO",0,0
57,"2000-00011","2011-08-23 00:00:00","CEPR",10,0
57,"2000-00011","2011-08-23 00:00:00","PYPI",0,0
57,"2000-00011","2011-08-23 00:00:00","SYMO",0,0
58,"2000-00012","2011-09-14 00:00:00","ROGY",0,1
58,"2000-00012","2011-09-14 00:00:00","CHUM",0,0.5
58,"2000-00012","2011-09-14 00:00:00","SMRA",0,0.5
58,"2000-00012","2011-09-14 00:00:00","SYMO",0,0.5
58,"2000-00012","2011-09-14 00:00:00","ADBI",0,0
59,"2000-00013","2011-08-23 00:00:00","PYPI",0,0
59,"2000-00013","2011-08-23 00:00:00","PTAQ",5,1
59,"2000-00013","2011-08-23 00:00:00","SYMO",0,0
24,"2000-00024","2003-10-14 00:00:00","IRHA",0,1
24,"2000-00024","2003-10-14 00:00:00","CEIN",5,5
24,"2000-00024","2003-10-14 00:00:00","AME-",0,0.5
24,"2000-00024","2003-10-14 00:00:00","PYPI",0,0
24,"2000-00024","2003-10-14 00:00:00","SYMO",5,0.5
24,"2000-00024","2003-10-14 00:00:00","POAZ",0,0
24,"2000-00024","2003-10-14 00:00:00","RIRO",0,3
24,"2000-00024","2003-10-14 00:00:00","RUPA",0,1
24,"2000-00024","2003-10-14 00:00:00","ROGY",2,2
24,"2000-00024","2003-10-14 00:00:00","CHUM",0,0
24,"2000-00024","2003-10-14 00:00:00","APO-",0,0.5
25,"2000-00002","2010-08-31 00:00:00","CHUM",60,0.5
25,"2000-00002","2010-08-31 00:00:00","ADBI",0,0.5
25,"2000-00002","2010-08-31 00:00:00","ROGY",0,3
25,"2000-00002","2010-08-31 00:00:00","POAZ",0,0.5
25,"2000-00002","2010-08-31 00:00:00","IHRA",0,0.5
25,"2000-00002","2010-08-31 00:00:00","SMRA",0,0.5
25,"2000-00002","2010-08-31 00:00:00","RIRO",0,3
25,"2000-00002","2010-08-31 00:00:00","GATR",0,0.5
25,"2000-00002","2010-08-31 00:00:00","RUPA",0,0.5
25,"2000-00002","2010-08-31 00:00:00","GOOB",0,0
25,"2000-00002","2010-08-31 00:00:00","PYPI",0,0.5
25,"2000-00002","2010-08-31 00:00:00","SAL-",0,10
26,"2000-00001","2010-08-31 00:00:00","SMYO",0,0.5
26,"2000-00001","2010-08-31 00:00:00","ADBI",0,0.5
26,"2000-00001","2010-08-31 00:00:00","POAZ",30,1
26,"2000-00001","2010-08-31 00:00:00","RIRO",0,3
26,"2000-00001","2010-08-31 00:00:00","ROGY",0,1
26,"2000-00001","2010-08-31 00:00:00","PTAQ",0,1
26,"2000-00001","2010-08-31 00:00:00","RUPA",4,1
26,"2000-00001","2010-08-31 00:00:00","GAL-",0,0.5
26,"2000-00001","2010-08-31 00:00:00","IHRA",0,0.5
26,"2000-00001","2010-08-31 00:00:00","SMRA",0,0.5
26,"2000-00001","2010-08-31 00:00:00","VILO",0,0.5
27,"2000-00003","2010-07-29 00:00:00","RUPA",80,1
27,"2000-00003","2010-07-29 00:00:00","ROGY",10,2
27,"2000-00003","2010-07-29 00:00:00","SYMO",5,1
27,"2000-00003","2010-07-29 00:00:00","PTAQ",5,1
27,"2000-00003","2010-07-29 00:00:00","POAZ",10,0
27,"2000-00003","2010-07-29 00:00:00","ADBI",0,0
27,"2000-00003","2010-07-29 00:00:00","RIRO",0,1
28,"2000-00004","2010-08-31 00:00:00","ROS-",10,1
28,"2000-00004","2010-08-31 00:00:00","RIRO",5,1
28,"2000-00004","2010-08-31 00:00:00","RIB-",0,1
28,"2000-00004","2010-08-31 00:00:00","SYM-",5,0
28,"2000-00004","2010-08-31 00:00:00","APO-",0,0
28,"2000-00004","2010-08-31 00:00:00","POAZ",0,0
28,"2000-00004","2010-08-31 00:00:00","RUPA",0,1
28,"2000-00004","2010-08-31 00:00:00","VIO-",0,0
28,"2000-00004","2010-08-31 00:00:00","DIHO",0,1
28,"2000-00004","2010-08-31 00:00:00","PTAN",0,1
28,"2000-00004","2010-08-31 00:00:00","ADBI",0,1
28,"2000-00004","2010-08-31 00:00:00","CONU",10,2
28,"2000-00004","2010-08-31 00:00:00","PYPI",0,0
28,"2000-00004","2010-08-31 00:00:00","IRHA",0,0
28,"2000-00004","2010-08-31 00:00:00","PTAQ",0,1
28,"2000-00004","2010-08-31 00:00:00","GAL-",0,0
29,"2000-00005","2010-09-02 00:00:00","RUPA",20,1
29,"2000-00005","2010-09-02 00:00:00","ROGY",5,1
29,"2000-00005","2010-09-02 00:00:00","POAZ",5,0
29,"2000-00005","2010-09-02 00:00:00","RIRO",0,0
29,"2000-00005","2010-09-02 00:00:00","SYMO",50,1
29,"2000-00005","2010-09-02 00:00:00","CEPR",5,0
29,"2000-00005","2010-09-02 00:00:00","CEIR",20,3
29,"2000-00005","2010-09-02 00:00:00","ARPA",5,2
30,"2000-00006","2010-07-29 00:00:00","GOOB",0,0
30,"2000-00006","2010-07-29 00:00:00","VILO",0,0
30,"2000-00006","2010-07-29 00:00:00","POAZ",5,0
30,"2000-00006","2010-07-29 00:00:00","SYMO",10,0
30,"2000-00006","2010-07-29 00:00:00","SMRA",0,0
30,"2000-00006","2010-07-29 00:00:00","PYPI",5,0
30,"2000-00006","2010-07-29 00:00:00","CHUM",0,0
30,"2000-00006","2010-07-29 00:00:00","ROGY",5,1
31,"2000-00007","2010-08-28 00:00:00","ROGY",0,0.5
31,"2000-00007","2010-08-28 00:00:00","ADBI",0,0.5
31,"2000-00007","2010-08-28 00:00:00","CHUM",0,0.5
31,"2000-00007","2010-08-28 00:00:00","PTAQ",0,0.5
31,"2000-00007","2010-08-28 00:00:00","PYPI",0,0
31,"2000-00007","2010-08-28 00:00:00","SYMO",0,1
31,"2000-00007","2010-08-28 00:00:00","GAL-",0,0.5
31,"2000-00007","2010-08-28 00:00:00","ACMA",0,1
31,"2000-00007","2010-08-28 00:00:00","SMRA",0,0
31,"2000-00007","2010-08-28 00:00:00","IHRA",0,0.5
31,"2000-00007","2010-08-28 00:00:00","VILO",0,0
32,"2000-00008","2010-08-29 00:00:00","ROGY",0,0.5
32,"2000-00008","2010-08-29 00:00:00","SYMO",0,0.5
32,"2000-00008","2010-08-29 00:00:00","PYPI",0,0.5
32,"2000-00008","2010-08-29 00:00:00","SMRA",0,0
32,"2000-00008","2010-08-29 00:00:00","POAZ",0,0.5
32,"2000-00008","2010-08-29 00:00:00","CHUM",0,0
32,"2000-00008","2010-08-29 00:00:00","RIRO",0,1
33,"2000-00009","2010-08-29 00:00:00","CEPR",5,0
33,"2000-00009","2010-08-29 00:00:00","APAN",5,0.5
33,"2000-00009","2010-08-29 00:00:00","POAZ",0,0.5
33,"2000-00009","2010-08-29 00:00:00","SYMO",0,0.5
33,"2000-00009","2010-08-29 00:00:00","CHUM",0,0.5
33,"2000-00009","2010-08-29 00:00:00","PYPI",0,0
33,"2000-00009","2010-08-29 00:00:00","RUPA",0,1
34,"2000-00010","2010-08-28 00:00:00","ADBI",10,0
34,"2000-00010","2010-08-28 00:00:00","SYMO",0,0
34,"2000-00010","2010-08-28 00:00:00","ROGY",10,1
34,"2000-00010","2010-08-28 00:00:00","CHUM",0,0
34,"2000-00010","2010-08-28 00:00:00","GAL-",0,0
34,"2000-00010","2010-08-28 00:00:00","PYPI",0,0
34,"2000-00010","2010-08-28 00:00:00","VILO",0,0
35,"2000-00011","2010-08-30 00:00:00","SYMO",10,0
35,"2000-00011","2010-08-30 00:00:00","CHCH",5,3
35,"2000-00011","2010-08-30 00:00:00","CEPR",25,0
35,"2000-00011","2010-08-30 00:00:00","SMRA",0,0
35,"2000-00011","2010-08-30 00:00:00","POAZ",10,0
35,"2000-00011","2010-08-30 00:00:00","CEIN",0,1
35,"2000-00011","2010-08-30 00:00:00","PYPI",0,0
36,"2000-00012","2010-08-31 00:00:00","ROGY",0,0.5
36,"2000-00012","2010-08-31 00:00:00","CHUM",0,0.5
36,"2000-00012","2010-08-31 00:00:00","GATR",0,0.5
36,"2000-00012","2010-08-31 00:00:00","PYPI",0,0
36,"2000-00012","2010-08-31 00:00:00","SMRA",0,0.5
36,"2000-00012","2010-08-31 00:00:00","GAL-",0,0.5
36,"2000-00012","2010-08-31 00:00:00","PTAQ",0,1
36,"2000-00012","2010-08-31 00:00:00","IRHA",0,0.5
36,"2000-00012","2010-08-31 00:00:00","SYMO",0,1
36,"2000-00012","2010-08-31 00:00:00","GOOB",0,0
36,"2000-00012","2010-08-31 00:00:00","ADBI",0,0
37,"2000-00013","2010-08-28 00:00:00","PTAQ",5,0
37,"2000-00013","2010-08-28 00:00:00","POAZ",5,0
37,"2000-00013","2010-08-28 00:00:00","ADBI",0,0
37,"2000-00013","2010-08-28 00:00:00","ROGY",2,0
37,"2000-00013","2010-08-28 00:00:00","SYMO",0,0
